director_name,duration,gross,genres,movie_title,language,country,budget,title_year,imdb_score,Genre
TerryGilliam,118,10562387,Adventure|Comedy|Drama,FearandLoathinginLasVegas†,English,USA,18500000,1998,7.7,Adventure
RickyGervais,100,18439082,Comedy|Fantasy|Romance,TheInventionofLying†,English,USA,18500000,2009,6.4,Comedy
NicholasStoller,97,150056505,Comedy,Neighbors†,English,USA,18000000,2014,6.4,Comedy
ChuckRussell,114,119938730,Action|Comedy|Crime|Fantasy,TheMask†,English,USA,18000000,1994,6.9,Action
PennyMarshall,130,114968774,Comedy|Drama|Family|Fantasy|Romance,Big†,English,USA,18000000,1988,7.3,Comedy
LarryCharles,82,128505958,Comedy,Borat:CulturalLearningsofAmericaforMakeBenefitGloriousNationofKazakhstan†,English,USA,18000000,2006,7.3,Comedy
RobertLuketic,96,95001351,Comedy|Romance,LegallyBlonde†,English,USA,18000000,2001,6.2,Comedy
LeonardNimoy,105,76400000,Action|Adventure|Sci-Fi,StarTrekIII:TheSearchforSpock†,English,USA,17000000,1984,6.6,Action
ScottDerrickson,122,75072454,Drama|Horror|Thriller,TheExorcismofEmilyRose†,English,USA,20000000,2005,6.7,Drama
MikeMitchell,88,65535067,Comedy|Romance,DeuceBigalow:MaleGigolo†,English,USA,17000000,1999,5.7,Comedy
VicArmstrong,110,13998282,Action|Drama|Fantasy|Mystery|Thriller,LeftBehind†,English,USA,16000000,2014,3.1,Action
ThomasBezucha,103,6061759,Comedy|Drama|Romance,TheFamilyStone†,English,USA,17000000,2005,6.3,Comedy
KevinRodneySullivan,106,64955956,Comedy|Drama,Barbershop2:BackinBusiness†,English,USA,18000000,2004,5.7,Comedy
TerryZwigoff,98,60057639,Comedy|Crime|Drama,BadSanta†,English,USA,18000000,2003,7.1,Comedy
JayRoach,68,53868030,Comedy|Crime,AustinPowers:InternationalManofMystery†,English,USA,17000000,1997,7,Comedy
KirkJones,94,59573085,Comedy|Family|Romance,MyBigFatGreekWedding2†,English,USA,18000000,2016,6.1,Comedy
DavidBowers,99,52691009,Comedy|Family,DiaryofaWimpyKid:RodrickRules†,English,USA,21000000,2011,6.6,Comedy
JohnMcTiernan,107,59735548,Action|Horror|Sci-Fi,Predator†,English,USA,15000000,1987,7.8,Action
MilosForman,180,51600000,Biography|Drama|History|Music,Amadeus†,English,USA,18000000,1984,8.3,Biography
NelsonMcCormick,89,43818159,Horror|Mystery,PromNight†,English,USA,20000000,2008,3.9,Horror
MarkWaters,97,86049418,Comedy,MeanGirls†,English,USA,17000000,2004,7,Comedy
AudreyWells,113,43601508,Comedy|Drama|Romance,UndertheTuscanSun†,English,USA,18000000,2003,6.7,Comedy
RobertAltman,131,41300105,Drama|Mystery,GosfordPark†,English,UK,19800000,2001,7.3,Drama
FrancisFordCoppola,103,41382841,Comedy|Drama|Fantasy|Romance,PeggySueGotMarried†,English,USA,18000000,1986,6.3,Comedy
AlejandroG.I√±√°rritu,119,42335698,Comedy|Drama|Romance,Birdmanor(TheUnexpectedVirtueofIgnorance)†,English,USA,18000000,2014,7.8,Comedy
WoodyAllen,98,33404871,Drama,BlueJasmine†,English,USA,18000000,2013,7.3,Drama
PaulGreengrass,111,31471430,Drama|History|Thriller,United93†,English,USA,15000000,2006,7.6,Drama
BilleWoodruff,94,30222640,Drama|Music|Romance,Honey†,English,USA,25000000,2003,5.3,Drama
EdwardZwick,122,26830000,Drama|History|War,Glory†,English,USA,18000000,1989,7.9,Drama
RickFriedberg,81,26906039,Action|Comedy,SpyHard†,English,USA,18000000,1996,5.3,Action
JohnCarpenter,89,21378000,Fantasy|Horror,TheFog†,English,USA,1000000,1980,6.8,Fantasy
SeanMcNamara,106,43853424,Biography|Drama|Family|Sport,SoulSurfer†,English,USA,18000000,2011,7.1,Biography
JodyHill,86,23993605,Comedy|Crime|Drama,ObserveandReport†,English,USA,18000000,2009,5.8,Comedy
RichardFleischer,103,26400000,Action|Adventure|Fantasy,ConantheDestroyer†,English,USA,18000000,1984,5.8,Action
MartinScorsese,121,45250,Biography|Drama|Sport,RagingBull†,English,USA,18000000,1980,8.3,Biography
BrandonCamp,109,22927390,Drama|Romance,LoveHappens†,English,USA,18000000,2009,5.6,Drama
BarryLevinson,109,4250320,Adventure|Fantasy|Mystery|Thriller,YoungSherlockHolmes†,English,USA,18000000,1985,6.8,Adventure
KevinTancharoen,123,22452209,Comedy|Drama|Musical|Romance,Fame†,English,USA,18000000,2009,5,Comedy
DannyBoyle,94,18329466,Adventure|Biography|Drama|Thriller,127Hours†,English,USA,18000000,2010,7.6,Adventure
WoodyAllen,94,17071230,Comedy|Crime,SmallTimeCrooks†,English,USA,18000000,2000,6.7,Comedy
NicholasHytner,115,17174870,Drama|Music|Romance,CenterStage†,English,USA,18000000,2000,6.7,Drama
JessieNelson,107,26284475,Comedy,LovetheCoopers†,English,USA,17000000,2015,5.7,Comedy
BartFreundlich,91,16702864,Comedy|Crime,CatchThatKid†,English,USA,18000000,2004,5.2,Comedy
IrwinWinkler,125,15561627,Drama,LifeasaHouse†,English,USA,18000000,2001,7.5,Drama
DannyBoyle,122,17750583,Biography|Drama,SteveJobs†,English,UK,30000000,2015,7.2,Biography
ChrisColumbus,102,14793904,Comedy|Romance,"ILoveYou,BethCooper†",English,Canada,18000000,2009,5.3,Comedy
MiguelArteta,90,15281286,Comedy|Drama|Romance,YouthinRevolt†,English,USA,18000000,2009,6.5,Comedy
WilliamA.Fraker,98,8000000,Action|Adventure|Western,TheLegendoftheLoneRanger†,English,USA,18000000,1981,5,Action
JohnBoorman,109,13491653,Drama|Thriller,TheTailorofPanama†,English,USA,18000000,2001,6.1,Drama
CourtneySolomon,90,10494494,Action|Crime|Thriller,Getaway†,English,USA,18000000,2013,4.4,Action
AngLee,112,7837632,Drama,TheIceStorm†,English,USA,18000000,1997,7.5,Drama
RobReiner,94,15155772,Comedy|Drama|Romance,AndSoItGoes†,English,USA,18000000,2014,5.7,Comedy
JeffKanew,105,8508843,Adventure|Comedy,TroopBeverlyHills†,English,USA,18000000,1989,5.5,Adventure
Istv√°nSzab√≥,104,7739049,Comedy|Drama|Romance,BeingJulia†,English,Canada,18000000,2004,7.1,Comedy
AdrianLyne,112,6734844,Drama|Romance,9ΩWeeks†,English,USA,17000000,1986,5.9,Drama
MatthewRobbins,108,6000000,Action|Adventure|Fantasy,Dragonslayer†,English,USA,18000000,1981,6.7,Action
MichaelHoffman,112,6615578,Biography|Drama|Romance,TheLastStation†,English,Germany,13000000,2009,7,Biography
TimBurton,127,5887457,Biography|Comedy|Drama,EdWood†,English,USA,18000000,1994,7.9,Biography
JasonReitman,111,13362308,Drama,LaborDay†,English,USA,18000000,2013,6.9,Drama
SergeyBodrov,126,5701643,Adventure|Biography|Drama|History|War,Mongol:TheRiseofGenghisKhan†,Mongolian,Russia,20000000,2007,7.3,Adventure
GuyRitchie,114,5694401,Action|Crime|Thriller,RocknRolla†,English,UK,18000000,2008,7.3,Action
HalNeedham,99,5333658,Action|Sci-Fi,Megaforce†,English,USA,20000000,1982,3.5,Action
KennethBranagh,150,4414535,Drama,Hamlet†,English,UK,18000000,1996,7.8,Drama
JeffNichols,112,3707794,Adventure|Drama|Sci-Fi|Thriller,MidnightSpecial†,English,Greece,18000000,2016,6.7,Adventure
WoodyAllen,108,3203044,Comedy|Romance,AnythingElse†,English,USA,18000000,2003,6.4,Comedy
JonathanTeplitzky,116,4435083,Biography|Drama|Romance|War,TheRailwayMan†,English,Australia,18000000,2013,7.1,Biography
MichaelHaneke,144,2222647,Drama|Mystery,TheWhiteRibbon†,German,Germany,12000000,2009,7.8,Drama
MikeMarvin,93,3500000,Action|Horror|Romance|Sci-Fi|Thriller,TheWraith†,English,USA,2700000,1986,5.9,Action
D.J.Caruso,103,676698,Crime|Drama|Mystery|Thriller,TheSaltonSea†,English,USA,18000000,2002,7.2,Crime
LanceHool,121,229311,Action|Drama|History|Romance|War|Western,OneMan'sHero†,English,Spain,11350000,1999,6.2,Action
ChristianVolckman,105,63260,Action|Animation|Sci-Fi|Thriller,Renaissance†,English,France,14000000,2006,6.7,Action
GregMottola,119,121463226,Comedy,Superbad†,English,USA,20000000,2007,7.6,Comedy
JonM.Chu,98,58006147,Drama|Music|Musical|Romance,StepUp2:TheStreets†,English,USA,23000000,2008,6.2,Drama
CoryEdwards,80,51053787,Action|Animation|Comedy|Crime|Family,Hoodwinked!†,English,USA,17500000,2005,6.5,Action
TerryGeorge,121,23472900,Drama|History|War,HotelRwanda†,English,UK,17500000,2004,8.1,Drama
XavierGens,94,39687528,Action|Crime|Drama|Thriller,Hitman†,English,France,24000000,2007,6.3,Action
KasiLemmons,93,7017178,Drama|Family|Music|Musical,BlackNativity†,English,USA,17500000,2013,4.4,Drama
MattDillon,116,325491,Crime|Drama|Thriller,CityofGhosts†,English,USA,17500000,2002,6,Crime
AlejandroAmen√°bar,101,96471845,Fantasy|Horror|Thriller,TheOthers†,English,USA,17000000,2001,7.6,Fantasy
JamesCameron,154,85200000,Action|Adventure|Sci-Fi,Aliens†,English,USA,18500000,1986,8.4,Action
GeorgeCukor,170,72000000,Drama|Family|Musical|Romance,MyFairLady†,English,USA,17000000,1964,7.9,Drama
JimGillespie,99,72219395,Horror|Mystery|Thriller,IKnowWhatYouDidLastSummer†,English,USA,17000000,1997,5.6,Horror
LukeGreenfield,104,82389560,Comedy,Let'sBeCops†,English,USA,17000000,2014,6.5,Comedy
AlexanderPayne,126,71502303,Adventure|Comedy|Drama|Romance,Sideways†,English,USA,12000000,2004,7.5,Adventure
JayChandrasekhar,110,19179969,Comedy,Beerfest†,English,USA,17500000,2006,6.3,Comedy
JohnCarpenter,101,47000000,Horror|Thriller,Halloween†,English,USA,300000,1978,7.9,Horror
YimouZhang,80,84961,Action|Adventure|History,Hero†,Mandarin,China,31000000,2002,7.9,Action
JohnHoffman,87,37566230,Comedy|Drama|Family|Fantasy|Sci-Fi,GoodBoy!†,English,USA,17000000,2003,5.1,Comedy
MalcolmD.Lee,123,70492685,Comedy|Drama,TheBestManHoliday†,English,USA,17000000,2013,6.7,Comedy
JoeCarnahan,109,35635046,Action|Crime|Drama|Thriller,Smokin'Aces†,English,UK,17000000,2006,6.7,Action
KevinGreutert,90,45670855,Horror|Mystery,Saw3D:TheFinalChapter†,English,Canada,20000000,2010,5.6,Horror
MichaelLehmann,96,37939782,Comedy|Romance,40Daysand40Nights†,English,USA,17000000,2002,5.6,Comedy
JosephKosinski,125,172051787,Action|Adventure|Sci-Fi,TRON:Legacy†,English,USA,170000000,2010,6.8,Action
JohnFortenberry,82,30324946,Comedy|Music|Romance,ANightattheRoxbury†,English,USA,17000000,1998,6.2,Comedy
DanielBarnz,86,27854896,Drama|Fantasy|Romance,Beastly†,English,USA,17000000,2011,5.6,Drama
AlexandreAja,108,41777564,Horror,TheHillsHaveEyes†,English,USA,15000000,2006,6.4,Horror
SamWeisman,98,22734486,Comedy,DickieRoberts:FormerChildStar†,English,USA,17000000,2003,5.6,Comedy
NikiCaro,129,44469602,Biography|Drama|Sport,"McFarland,USA†",English,USA,17000000,2015,7.4,Biography
JasonMoore,112,64998368,Comedy|Music|Romance,PitchPerfect†,English,USA,17000000,2012,7.2,Comedy
MichaelTollin,108,19693891,Comedy|Drama|Romance|Sport,SummerCatch†,English,USA,34000000,2001,4.9,Comedy
SamRaimi,121,16311763,Crime|Drama|Thriller,ASimplePlan†,English,UK,17000000,1998,7.5,Crime
RobertHarmon,89,12693621,Horror|Mystery|Thriller,They†,English,USA,17000000,2002,4.8,Horror
TrentCooper,89,15655665,Comedy|Romance,LarrytheCableGuy:HealthInspector†,English,USA,4000000,2006,3.1,Comedy
GaryHalvorson,73,11634458,Adventure|Comedy|Family|Fantasy|Musical,TheAdventuresofElmoinGrouchland†,English,USA,17000000,1999,5.8,Adventure
AntoineFuqua,132,27154426,Crime|Drama|Thriller,Brooklyn'sFinest†,English,USA,17000000,2009,6.7,Crime
FedeAlvarez,96,54239856,Horror,EvilDead†,English,USA,17000000,2013,6.5,Horror
DonaldPetrie,98,8662318,Comedy|Romance,MyLifeinRuins†,English,USA,17000000,2009,5.9,Comedy
PaulWeitz,107,7156725,Comedy|Music,AmericanDreamz†,English,USA,19000000,2006,5.5,Comedy
SidneyJ.Furie,134,15681020,Action|Adventure|Family|Sci-Fi,SupermanIV:TheQuestforPeace†,English,UK,17000000,1987,3.6,Action
WayneKramer,122,6855137,Action|Crime|Drama|Thriller,RunningScared†,English,Germany,17000000,2006,7.4,Action
JimGoddard,97,2315683,Adventure|Crime|Drama|Romance,ShanghaiSurprise†,English,UK,17000000,1986,3,Adventure
NeilBurger,110,39825798,Drama|Mystery|Romance|Thriller,TheIllusionist†,English,USA,16000000,2006,7.6,Drama
NoelMarshall,102,2000000,Adventure|Horror|Thriller,Roar†,English,USA,17000000,1981,6.4,Adventure
JoelSchumacher,98,1569918,Biography|Crime|Drama|Thriller,VeronicaGuerin†,English,Ireland,17000000,2003,6.9,Biography
AndreaDiStefano,120,106869,Crime|Drama|Romance|Thriller,Escobar:ParadiseLost†,English,France,17000000,2014,6.6,Crime
RichardKelly,160,273420,Comedy|Mystery|Sci-Fi|Thriller,SouthlandTales†,English,France,17000000,2006,5.5,Comedy
ToddLincoln,83,4930798,Horror|Thriller,TheApparition†,English,USA,17000000,2012,4.1,Horror
HowardZieff,102,59847242,Comedy|Drama|Family|Romance,MyGirl†,English,USA,16500000,1991,6.8,Comedy
StevenShainberg,122,220914,Biography|Drama|Romance,Fur:AnImaginaryPortraitofDianeArbus†,English,USA,16800000,2006,6.5,Biography
NeilBurger,110,39825798,Drama|Mystery|Romance|Thriller,TheIllusionist†,English,USA,16000000,2006,7.6,Drama
OliverStone,126,43848100,Crime|Drama,WallStreet†,English,USA,15000000,1987,7.4,Crime
AngLee,136,42700000,Drama|Romance,SenseandSensibility†,English,USA,16500000,1995,7.7,Drama
JulianJarrold,120,18663911,Biography|Drama|Romance,BecomingJane†,English,UK,16500000,2007,7.1,Biography
JoeNussbaum,108,11702090,Comedy|Romance,SydneyWhite†,English,USA,16500000,2007,6.3,Comedy
VadimPerelman,126,13005485,Drama,HouseofSandandFog†,English,USA,15000000,2003,7.6,Drama
PeterWeir,128,95860116,Comedy|Drama,DeadPoetsSociety†,English,USA,16400000,1989,8,Comedy
PeterFarrelly,113,127175354,Comedy,Dumb&Dumber†,English,USA,16000000,1994,7.3,Comedy
RobReiner,89,92823600,Comedy|Drama|Romance,WhenHarryMetSally...†,English,USA,16000000,1989,7.6,Comedy
SidneyLumet,129,54000000,Drama,TheVerdict†,English,USA,16000000,1982,7.8,Drama
ToddPhillips,94,68525609,Comedy,RoadTrip†,English,USA,15600000,2000,6.5,Comedy
BrianRobbins,106,52885587,Comedy|Drama|Romance|Sport,VarsityBlues†,English,USA,16000000,1999,6.4,Comedy
MichelHazanavicius,100,44667095,Comedy|Drama|Romance,TheArtist†,English,France,15000000,2011,8,Comedy
DavidS.Goyer,89,42638165,Drama|Fantasy|Horror|Mystery|Thriller,TheUnborn†,English,USA,16000000,2009,4.8,Drama
WesAnderson,94,45507053,Adventure|Comedy|Drama|Romance,MoonriseKingdom†,English,USA,16000000,2012,7.8,Adventure
JonathanLiebesman,83,39511038,Horror,TheTexasChainsawMassacre:TheBeginning†,English,USA,16000000,2006,5.9,Horror
CyrusNowrasteh,111,6462576,Drama,TheYoungMessiah†,English,USA,18500000,2016,5.4,Drama
PerryAndelinBlake,80,40363530,Comedy|Family,TheMasterofDisguise†,English,USA,16000000,2002,3.3,Comedy
GuillermodelToro,112,37623143,Drama|Fantasy|War,Pan'sLabyrinth†,Spanish,Spain,13500000,2006,8.2,Drama
JohnWhitesell,94,33357476,Action|Comedy|Crime|Family,SeeSpotRun†,English,USA,35000000,2001,5.4,Action
JohnSingleton,130,28734552,Crime|Drama|Romance|Thriller,BabyBoy†,English,USA,16000000,2001,6.4,Crime
ChristianE.Christiansen,91,37300107,Drama|Horror|Thriller,TheRoommate†,English,USA,16000000,2011,4.8,Drama
DennieGordon,91,27087695,Adventure|Comedy|Drama,JoeDirt†,English,USA,17700000,2001,5.9,Adventure
SheldonLettich,110,30102717,Action|Crime,DoubleImpact†,English,USA,15000000,1991,5.5,Action
EdgarWright,121,23618786,Action|Comedy|Mystery,HotFuzz†,English,UK,8000000,2007,7.9,Action
DianeEnglish,114,26896744,Comedy|Drama,TheWomen†,English,USA,16500000,2008,4.9,Comedy
WoodyAllen,96,23213577,Drama|Romance,VickyCristinaBarcelona†,English,Spain,15500000,2008,7.2,Drama
JonLucas,100,55461307,Comedy,BadMoms†,English,USA,20000000,2016,6.7,Comedy
RobertIscove,94,20627372,Comedy|Drama|Romance,BoysandGirls†,English,USA,16000000,2000,5.3,Comedy
PeterKosminsky,109,16346122,Drama,WhiteOleander†,English,USA,16000000,2002,7.2,Drama
KarynKusama,107,16204793,Comedy|Fantasy|Horror,Jennifer'sBody†,English,USA,16000000,2009,5.1,Comedy
NickGomez,96,15427192,Comedy|Crime|Mystery,DrowningMona†,English,USA,16000000,2000,5.6,Comedy
WoodyAllen,88,14792779,Comedy,RadioDays†,English,USA,16000000,1987,7.6,Comedy
VicArmstrong,110,13998282,Action|Drama|Fantasy|Mystery|Thriller,LeftBehind†,English,USA,16000000,2014,3.1,Action
AllenCoulter,113,19057024,Drama|Romance,RememberMe†,English,USA,16000000,2010,7.2,Drama
ClareKilner,101,14108518,Comedy|Drama|Romance,HowtoDeal†,English,USA,16000000,2003,5.7,Comedy
RichardBenjamin,105,13854000,Comedy|Romance|Sci-Fi,MyStepmotherIsanAlien†,English,USA,20000000,1988,5.2,Comedy
JonathanDemme,125,77324422,Drama,Philadelphia†,English,USA,26000000,1993,7.7,Drama
JosefRusnak,100,15500000,Mystery|Sci-Fi|Thriller,TheThirteenthFloor†,English,Germany,16000000,1999,7,Mystery
BrucePaltrow,112,4734235,Comedy|Drama|Music,Duets†,English,USA,15000000,2000,6,Comedy
WoodyAllen,112,4839383,Comedy|Romance,HollywoodEnding†,English,USA,16000000,2002,6.6,Comedy
AdamRifkin,95,4193025,Comedy|Music,DetroitRockCity†,English,USA,15000000,1999,6.8,Comedy
RussellMulcahy,110,5900000,Action|Adventure|Fantasy,Highlander†,English,UK,16000000,1986,7.2,Action
SusanneBier,118,2849142,Drama,ThingsWeLostintheFire†,English,USA,16000000,2007,7.2,Drama
KennethJohnson,97,1686429,Action|Crime|Sci-Fi,Steel†,English,USA,16000000,1997,2.8,Action
JamesGray,120,1984743,Drama|Romance,TheImmigrant†,English,USA,16000000,2013,6.6,Drama
JamesIvory,135,1666262,Drama|History|Romance|War,TheWhiteCountess†,English,UK,16000000,2005,6.7,Drama
DannyBoyle,101,2319187,Crime|Drama|Mystery|Thriller,Trance†,English,UK,20000000,2013,7,Crime
JessyTerrero,92,13922211,Comedy,SoulPlane†,English,USA,16000000,2004,4.4,Comedy
VicenteAmorim,92,23091,Drama|Romance|War,Good†,English,UK,15000000,2008,6.2,Drama
GasparNo√©,161,336467,Drama|Fantasy,EntertheVoid†,English,France,13000000,2009,7.3,Drama
AmyHeckerling,92,2964,Comedy|Horror|Romance,Vamps†,English,USA,16000000,2012,5.1,Comedy
TommyLeeJones,122,2428883,Drama|Western,TheHomesman†,English,USA,16000000,2014,6.6,Drama
JesseVaughan,91,13571817,Comedy|Drama|Romance|Sport,JuwannaMann†,English,USA,15600000,2002,4.5,Comedy
WayneBeach,93,1181197,Drama|Mystery|Thriller,SlowBurn†,English,USA,15500000,2005,5.9,Drama
G√©rardKrawczyk,94,81525,Action|Comedy|Crime|Drama|Thriller,Wasabi†,French,France,15300000,2001,6.6,Action
JamesGunn,95,7774730,Comedy|Horror|Sci-Fi,Slither†,English,Canada,15500000,2006,6.5,Comedy
MartinBrest,105,234760500,Action|Comedy|Crime,BeverlyHillsCop†,English,USA,14000000,1984,7.3,Action
ChrisColumbus,103,285761243,Comedy|Family,HomeAlone†,English,USA,18000000,1990,7.5,Comedy
LeonardNimoy,102,167780960,Comedy|Drama|Family,3MenandaBaby†,English,USA,11000000,1987,5.9,Comedy
SydneyPollack,116,177200000,Comedy|Drama|Romance,Tootsie†,English,USA,22000000,1982,7.4,Comedy
TonyScott,110,176781728,Action|Drama|Romance,TopGun†,English,USA,15000000,1986,6.9,Action
AngLee,120,128067808,Action|Drama|Romance,"CrouchingTiger,HiddenDragon†",Mandarin,Taiwan,15000000,2000,7.9,Action
SamMendes,122,130058047,Drama,AmericanBeauty†,English,USA,15000000,1999,8.4,Drama
TomHooper,118,138795342,Biography|Drama|History|Romance,TheKing'sSpeech†,English,UK,15000000,2010,8,Biography
IvanReitman,107,111936400,Comedy|Crime,Twins†,English,USA,15000000,1988,6,Comedy
UdayanPrasad,102,317040,Drama|Romance,TheYellowHandkerchief†,English,USA,15500000,2008,6.8,Drama
StevenSpielberg,154,94175854,Drama,TheColorPurple†,English,USA,15000000,1985,7.8,Drama
MortenTyldum,114,91121452,Biography|Drama|Thriller|War,TheImitationGame†,English,UK,14000000,2014,8.1,Biography
HowardZieff,109,69800000,Comedy|War,PrivateBenjamin†,English,USA,10000000,1980,6.1,Comedy
ThorFreudenthal,94,64001297,Comedy|Family,DiaryofaWimpyKid†,English,USA,15000000,2010,6.2,Comedy
Andr√©sMuschietti,100,71588220,Fantasy|Horror,Mama†,English,Canada,20000000,2013,6.2,Fantasy
JohnCarpenter,101,47000000,Horror|Thriller,Halloween†,English,USA,300000,1978,7.9,Horror
HaroldRamis,98,61400000,Adventure|Comedy,NationalLampoon'sVacation†,English,USA,15000000,1983,7.4,Adventure
JeffTremaine,102,101978840,Comedy,BadGrandpa†,English,USA,15000000,2013,6.6,Comedy
StephenFrears,94,56437947,Biography|Drama,TheQueen†,English,UK,9800000,2006,7.3,Biography
TimBurton,92,73326666,Comedy|Fantasy,Beetlejuice†,English,USA,15000000,1988,7.5,Comedy
TylerPerry,113,55184721,Comedy|Drama,WhyDidIGetMarried?†,English,USA,15000000,2007,5.6,Comedy
GillianArmstrong,115,50003300,Drama|Family|Romance,LittleWomen†,English,USA,15000000,1994,7.3,Drama
JamesWatkins,95,54322273,Drama|Fantasy|Horror|Thriller,TheWomaninBlack†,English,UK,17000000,2012,6.4,Drama
SimonWest,87,47860214,Horror|Thriller,WhenaStrangerCalls†,English,USA,15000000,2006,5,Horror
